drugbank_id	name	cas	group
DB11790	Radafaxine	192374-14-4	investigational,
DB11791	Capmatinib	1029712-80-8	approved,investigational,
DB11792	Mirodenafil	862189-95-5	investigational,
DB11793	Niraparib	1038915-60-4	approved,investigational,
DB11794	Berzosertib	1232416-25-9	investigational,
DB11795	GSK-2636771	1372540-25-4	investigational,
DB11796	Fostemsavir	864953-29-7	investigational,
DB11797	Aceneuramic acid	131-48-6	investigational,
DB11798	Tanzisertib	899805-25-5	investigational,
DB11799	Bictegravir	1611493-60-7	approved,investigational,
DB11800	Tivozanib	475108-18-0	investigational,
DB11801	Rapastinel	117928-94-6	investigational,
DB11804	AZD-5672	780750-65-4	investigational,
DB11805	Saracatinib	379231-04-6	investigational,
DB11806	VTP-194204	220619-73-8	investigational,
DB11807	Dexmecamylamine	107538-05-6	investigational,
DB11808	Faldaprevir	801283-95-4	investigational,
DB11809	Artefenomel	1029939-86-3	investigational,
DB11810	Etarfolatide		investigational,
DB11811	Arhalofenate	24136-23-0	investigational,
DB11812	Talaporfin	110230-98-3	investigational,
DB11813	Mipsagargin	1245732-48-2	investigational,
DB11814	PF-03882845	1023650-66-9	investigational,
DB11815	Tilarginine	17035-90-4	approved,investigational,
DB11816	Omecamtiv Mecarbil	873697-71-3	investigational,
DB11817	Baricitinib	1187594-09-7	approved,investigational,
DB11818	Retosiban	820957-38-8	investigational,
DB11819	ASP-4058	952565-91-2	investigational,
DB11820	Nifurtimox	23256-30-6	investigational,
DB11821	Danegaptide	943134-39-2	investigational,
DB11822	TMC-647055	1204416-97-6	investigational,
DB11823	Esketamine	33643-46-8	approved,investigational,
DB11824	Tofogliflozin	903565-83-3	investigational,
DB11825	Mirogabalin	1138245-13-2	investigational,
DB11827	Ertugliflozin	1210344-57-2	approved,investigational,
DB11828	Neratinib	698387-09-6	approved,investigational,
DB11829	Ruboxistaurin	169939-94-0	investigational,
DB11830	Mocetinostat	726169-73-9	investigational,
DB11831	Dinitrochlorobenzene	97-00-7	investigational,
DB11832	Crenolanib	670220-88-9	investigational,
DB11833	Basimglurant	802906-73-6	investigational,
DB11835	Indium In-111 pentetreotide	139096-04-1	approved,investigational,
DB11836	Sapanisertib	1224844-38-5	investigational,
DB11837	Osilodrostat	928134-65-0	investigational,
DB11838	Revamilast	893555-90-3	investigational,
DB11839	PZ-128	371131-16-7	investigational,
DB11841	Entinostat	209783-80-2	investigational,
DB11842	Angiotensin II	4474-91-3	approved,investigational,
DB11843	PF-04958242	1258963-59-5	investigational,
DB11844	Pritelivir	348086-71-5	investigational,
DB11845	Lucitanib	1058137-23-7	investigational,
DB11846	Creatinine	60-27-5	investigational,
DB11847	Cadazolid	1025097-10-2	investigational,
DB11848	Mannose 6-phosphate	3672-15-9	investigational,
DB11851	Bafetinib	859212-16-1	investigational,
DB11852	Tegobuvir	1000787-75-6	investigational,
DB11853	Relugolix	737789-87-6	investigational,
DB11855	Revefenacin	864750-70-9	investigational,
DB11858	Leukotriene D4	73836-78-9	investigational,
DB11859	Allopregnanolone	516-54-1	investigational,
DB11860	Aramchol	246529-22-6	investigational,
DB11861	Litronesib	910634-41-2	investigational,
DB11863	Alvelestat	848141-11-7	investigational,
DB11864	Preladenant	377727-87-2	investigational,
DB11865	Brivanib alaninate	649735-63-7	investigational,
DB11867	JNJ-39393406	953428-73-4	investigational,
DB11868	Etiracetam	33996-58-6	investigational,
DB11869	Valspodar	121584-18-7	investigational,
DB11870	RG-4733	847925-91-1	investigational,
DB11871	PF-00610355	862541-45-5	investigational,
DB11872	ZD-6126	219923-05-4	investigational,
DB11873	Verinurad	1352792-74-5	investigational,
DB11874	Crocin	42553-65-1	investigational,
DB11875	3,3'-diindolylmethane	1968-05-4	investigational,
DB11876	Alanyl Glutamine	39537-23-0	investigational,
DB11877	Basmisanil	1159600-41-5	investigational,
DB11878	Filibuvir	877130-28-4	investigational,
DB11879	Dusquetide	931395-42-5	investigational,
DB11880	Acridine Carboxamide	89459-25-6	investigational,
DB11881	AUY922	747412-64-2	investigational,
DB11882	BPC-157	137525-51-0	investigational,
DB11883	SB-705498	501951-42-4	investigational,
DB11885	Anlotinib	1058156-90-3	investigational,
DB11886	Infigratinib	872511-34-7	investigational,
DB11888	Laninamivir octanoate	203120-46-1	investigational,
DB11889	Lanicemine	153322-05-5	investigational,
DB11890	Cilengitide	188968-51-6	investigational,
DB11891	CUDC-907	1339928-25-4	investigational,
DB11892	Prulifloxacin	123447-62-1	investigational,
DB11893	Avagacestat	1146699-66-2	investigational,
DB11894	Efatutazone	223132-37-4	investigational,
DB11896	Gedatolisib	1197160-78-3	investigational,
DB11898	2,4-thiazolidinedione	2295-31-0	investigational,
DB11899	MK-8776	891494-63-6	investigational,
DB11900	OC-459	851723-84-7	investigational,
DB11901	Apalutamide	956104-40-8	approved,investigational,
DB11902	Gisadenafil	334826-98-1	investigational,
DB11903	GW842166	666260-75-9	investigational,
DB11904	Flumatinib	895519-90-1	investigational,
DB11905	Sutezolid	168828-58-8	investigational,
DB11906	Acyline	170157-13-8	investigational,
DB11907	Rociletinib	1374640-70-6	investigational,
DB11909	Varespladib	172732-68-2	investigational,
DB11910	MK-0249	1167574-41-5	investigational,
DB11911	Galunisertib	700874-72-2	investigational,
DB11912	Lanopepden	1152107-25-9	investigational,
DB11913	LY-2090314	603288-22-8	investigational,
DB11915	Valbenazine	1025504-45-3	approved,investigational,
DB11916	Indium In-111	15750-15-9	investigational,
DB11917	Vatiquinone	1213269-98-7	investigational,
DB11918	Guadecitabine	929901-49-5	investigational,
DB11919	6-O-benzylguanine	19916-73-5	investigational,
DB11920	Lesogaberan	344413-67-8	investigational,
DB11921	Deflazacort	14484-47-0	approved,investigational,
DB11922	Danirixin	954126-98-8	investigational,
DB11923	Decoglurant	911115-16-7	investigational,
DB11924	Safingol	15639-50-6	investigational,
DB11925	Vistusertib	1009298-59-2	investigational,
DB11927	Lodenafil Carbonate	398507-55-6	investigational,
DB11929	Vaniprevir	923590-37-8	investigational,
DB11932	Abametapir	1762-34-1	investigational,
DB11933	Riboprine	7724-76-7	investigational,
DB11934	Epelsiban	872599-83-2	investigational,
DB11935	Flomoxef	99665-00-6	investigational,
DB11936	Bempedoic acid	738606-46-7	investigational,
DB11937	Kynurenic Acid	492-27-3	investigational,
DB11938	Difelikefalin	1024828-77-0	investigational,
DB11939	Henagliflozin	1623804-44-3	investigational,
DB11940	Triapine	143621-35-6	investigational,
DB11941	Tasisulam	519055-62-0	investigational,
DB11942	Selinexor	1393477-72-9	investigational,
DB11943	Delafloxacin	189279-58-1	approved,investigational,
DB11944	Ingavirin	219694-63-0	investigational,
DB11946	AZD-1981	802904-66-1	investigational,
DB11947	Pridopidine	346688-38-8	investigational,
DB11948	Lapachone	4707-32-8	investigational,
DB11949	Vestipitant	334476-46-9	investigational,
DB11950	Teneligliptin	760937-92-6	investigational,
DB11951	Lemborexant	1369764-02-2	investigational,
DB11952	Duvelisib	1201438-56-3	investigational,
DB11953	PF-04447943	1082744-20-4	investigational,
DB11954	Lomibuvir	1026785-55-6	investigational,
DB11956	Delanzomib	847499-27-8	investigational,
DB11957	Idalopirdine	467459-31-0	investigational,
DB11958	Brivanib	649735-46-6	investigational,
DB11960	Carboxyamidotriazole	99519-84-3	investigational,
DB11961	AZD-1236	459814-89-2	investigational,
DB11962	GSK-1059615	958852-01-2	investigational,
DB11963	Dacomitinib	1110813-31-4	investigational,
DB11964	Ilaprazole	172152-36-2	investigational,
DB11965	SJG-136	232931-57-6	investigational,
DB11966	BMS-986094	1234490-83-5	investigational,
DB11967	Binimetinib	606143-89-9	approved,investigational,
DB11968	MK-7145	1255204-84-2	investigational,
DB11969	Uprosertib	1047634-65-0	investigational,
DB11970	Burixafor	1191448-17-5	investigational,
DB11971	Vilaprisan	1262108-14-4	investigational,
DB11973	Tesevatinib	781613-23-8	investigational,
DB11974	PF-04691502	1013101-36-4	investigational,
DB11975	TAK-448	1234319-68-6	investigational,
DB11977	Golvatinib	928037-13-2	investigational,
DB11978	Glasdegib	1095173-27-5	investigational,
DB11979	Elagolix	834153-87-6	investigational,
DB11980	Carbon Black	1333-86-4	investigational,
DB11981	Elamipretide	736992-21-5	investigational,
DB11982	GDC-0623	1168091-68-6	investigational,
DB11984	Letaxaban	870262-90-1	investigational,
DB11985	Dapaconazole	1269726-67-1	investigational,
DB11986	Entrectinib	1108743-60-7	investigational,
DB11987	GSK-2018682	1034688-30-6	investigational,
DB11989	Benznidazole	22994-85-0	approved,investigational,
DB11990	MK-0812	624733-88-6	investigational,
DB11991	Oprozomib	935888-69-0	investigational,
DB11992	Omarigliptin	1226781-44-7	investigational,
DB11993	PF-03463275		investigational,
DB11994	Diacerein	13739-02-1	approved,investigational,
DB11995	Avatrombopag	570406-98-3	approved,investigational,
DB11996	Thymopentin	69558-55-0	investigational,
DB11998	Sorivudine	77181-69-2	investigational,
DB11999	Vosaroxin	175414-77-4	investigational,
DB12000	Apabetalone	1044870-39-4	investigational,
DB12001	Abemaciclib	1231929-97-7	approved,investigational,
DB12002	AZD-4818	1003566-93-5	investigational,
DB12004	Briciclib	865783-99-9	investigational,
DB12005	Nirogacestat	1290543-63-3	investigational,
DB12006	BMS-906024	1401066-79-2	investigational,
DB12007	Isoflavone	574-12-9	approved,investigational,
DB12008	Prexasertib	1234015-52-1	investigational,
DB12009	GW-406381	221148-46-5	investigational,
DB12010	Fostamatinib	901119-35-5	approved,investigational,
DB12011	Fevipiprant	872365-14-5	investigational,
DB12012	PF-04457845	1020315-31-4	investigational,
DB12013	Axelopran	949904-48-7	investigational,
DB12015	Alpelisib	1217486-61-7	investigational,
DB12016	Ponesimod	854107-55-4	investigational,
DB12017	Ozagrel	82571-53-7	investigational,
DB12019	Tesetaxel	333754-36-2	investigational,
DB12020	Tecovirimat	869572-92-9	investigational,
DB12021	Dinaciclib	779353-01-4	investigational,
DB12022	Evatanepag	223488-57-1	investigational,
DB12024	PF-04418948	1078166-57-0	investigational,
DB12025	Triptolide	38748-32-2	investigational,
DB12026	Voxilaprevir	1535212-07-7	approved,investigational,
DB12027	Serdemetan	881202-45-5	investigational,
DB12028	Broxuridine	59-14-3	investigational,
DB12029	Chlorogenic Acid	202650-88-2	investigational,
DB12030	Fluorescein lisicol	140616-46-2	investigational,
DB12031	Ammonio methacrylate copolymer type A	33434-24-1	investigational,
DB12032	Atagabalin	223445-75-8	investigational,
DB12035	Sarecycline	1035654-66-0	investigational,
DB12036	Naquotinib	1448232-80-1	investigational,
DB12037	Vedroprevir	1098189-15-1	investigational,
DB12039	Epicatechin	490-46-0	investigational,
DB12040	2-octyl cyanoacrylate	133978-15-1	investigational,
DB12041	Mapracorat	887375-26-0	investigational,
DB12042	Ibodutant	522664-63-7	investigational,
DB12043	Sepetaprost	1262873-06-2	investigational,
DB12044	MK-0893		investigational,
DB12045	Mericitabine	940908-79-2	investigational,
DB12046	Atopaxar	751475-53-3	investigational,
DB12047	Ganetespib	888216-25-9	investigational,
DB12048	Savolitinib	1313725-88-0	investigational,
DB12049	Dasolampanel etibutil	503291-52-9	investigational,
DB12050	LY-3039478	1421438-81-4	investigational,
DB12051	Setrobuvir	1071517-39-9	investigational,
DB12052	Icariin	489-32-7	investigational,
DB12054	BQ-123	136553-81-6	investigational,
DB12055	MK-0767	934017-32-0	investigational,
DB12057	ORM-12741	610782-82-6	investigational,
DB12058	Recoflavone	203191-10-0	investigational,
DB12059	JNJ-40411813	1127498-03-6	investigational,
DB12060	RRx-001	925206-65-1	investigational,
DB12061	Pardoprunox	269718-84-5	investigational,
DB12062	Volasertib	755038-65-4	investigational,
DB12063	CERC-301	808732-98-1	investigational,
DB12064	BMS-777607	1025720-94-8	investigational,
DB12065	Radalbuvir	1314795-11-3	investigational,
DB12066	Orteronel	566939-85-3	investigational,
DB12067	BMS-394136	343246-73-1	investigational,
DB12068	T-900607	261944-52-9	investigational,
DB12069	Sovaprevir	1001667-23-7	investigational,
DB12070	Letermovir	917389-32-3	approved,investigational,
DB12071	Vabicaserin	887258-95-9	investigational,
DB12072	Orantinib	252916-29-3	investigational,
DB12073	Albaconazole	187949-02-6	investigational,
DB12074	Censavudine	634907-30-5	investigational,
DB12076	Surotomycin	1233389-51-9	investigational,
DB12078	Enobosarm	841205-47-8	investigational,
DB12079	Gefarnate	51-77-4	investigational,
DB12080	Ritobegron	255734-04-4	investigational,
DB12081	Anecortave	10184-70-0	investigational,
DB12082	Vesnarinone	81840-15-5	investigational,
DB12083	Mafosfamide	88859-04-5	investigational,
DB12084	ADP-597	897732-93-3	investigational,
DB12085	LCL-161	1005342-46-0	investigational,
DB12086	Oxitropium	99571-64-9	investigational,
DB12087	Vanillyl alcohol	498-00-0	investigational,
DB12088	TT-232	147159-51-1	investigational,
DB12091	Gadolinium	7440-54-2	approved,investigational,
DB12092	Naftopidil	57149-07-2	investigational,
DB12093	Tetrahydropalmatine	483-14-7	investigational,
DB12094	Semapimod	352513-83-8	investigational,
DB12095	Telotristat ethyl	1033805-22-9	approved,investigational,
DB12096	PF-05175157	1301214-47-0	investigational,
DB12097	Mannitol busulfan	1187-00-4	approved,investigational,
DB12098	L-Baclofen	66514-99-6	investigational,
DB12099	UK-396,082	400044-47-5	investigational,
DB12100	Abediterol	915133-65-2	investigational,
DB12101	CC-220	1323403-33-3	investigational,
DB12105	Imagabalin	610300-07-7	investigational,
DB12106	PF-06305591	1449473-97-5	investigational,
DB12107	Vaborbactam	1360457-46-0	approved,investigational,
DB12108	Taselisib	1282512-48-4	investigational,
DB12109	CPI-613	95809-78-2	investigational,
DB12110	m-Chlorophenylpiperazine	6640-24-0	investigational,
DB12111	MK-212	64022-27-1	investigational,
DB12112	Zuretinol acetate	29584-22-3	investigational,
DB12113	CE-224535	724424-43-5	investigational,
DB12114	Poziotinib	1092364-38-9	investigational,
DB12115	AZD-9164	1034978-04-5	investigational,
DB12116	Epigallocatechin Gallate	989-51-5	investigational,
DB12117	Mitometh	107465-03-2	investigational,
DB12120	Avoralstat	918407-35-9	investigational,
DB12121	Entospletinib	1229208-44-9	investigational,
DB12122	Figopitant	502422-74-4	investigational,
DB12123	Cinepazide	23887-46-9	investigational,
DB12124	Namitecan	372105-27-6	investigational,
DB12125	Dianicline	292634-27-6	investigational,
DB12126	Bradykinin	58-82-2	investigational,
DB12127	Sultamicillin	76497-13-7	approved,investigational,
DB12128	Ulimorelin	842131-33-3	investigational,
DB12129	Tideglusib	865854-05-3	investigational,withdrawn,
DB12130	Lorlatinib	1454846-35-5	investigational,
DB12131	Vinpocetine	42971-09-5	investigational,
DB12133	BLXA4	864516-86-9	investigational,
DB12134	Gepotidacin	1075236-89-3	investigational,
DB12135	Elubrixin	688763-64-6	investigational,
DB12137	GSK-256066	801312-28-7	investigational,
DB12138	PF-03715455	1056164-52-3	investigational,
DB12139	Alisporivir	254435-95-5	investigational,
DB12140	Dilmapimod	444606-18-2	investigational,
DB12141	Gilteritinib	1254053-43-4	investigational,
DB12143	Rezatomidine	847829-38-3	investigational,
DB12144	BMS-275183	355113-98-3	investigational,
DB12145	AZD-0328	220099-91-2	investigational,
DB12146	Rigosertib	592542-59-1	investigational,
DB12147	Erdafitinib	1346242-81-6	investigational,
DB12148	Menatetrenone	863-61-6	investigational,
DB12149	S-3304	203640-27-1	investigational,
DB12150	Pelubiprofen	69956-77-0	investigational,
DB12151	Brincidofovir	444805-28-1	investigational,
DB12153	Citicoline	987-78-0	approved,investigational,
DB12154	Itacitinib	1334298-90-6	investigational,
DB12155	Napabucasin	83280-65-3	investigational,
DB12156	Cordycepin	73-03-0	investigational,
DB12158	Filorexant	1088991-73-4	investigational,
DB12160	Bucillamine	65002-17-7	investigational,
DB12161	Deutetrabenazine	1392826-25-3	approved,investigational,
DB12162	HX-1171	148081-72-5	investigational,
DB12163	Sarpogrelate	125926-17-2	investigational,
DB12165	Presatovir	1353625-73-6	investigational,
DB12167	LY-3023414	1386874-06-1	investigational,
DB12168	MK-0557	328232-95-7	investigational,
DB12170	Veledimex	1093130-72-3	investigational,
DB12172	Nimorazole	6506-37-2	investigational,
DB12173	Diphencyprone	886-38-4	investigational,
DB12174	CUDC-101	1012054-59-9	investigational,
DB12176	Tricaprylin	538-23-8	investigational,
DB12177	Eplivanserin	130579-75-8	investigational,
DB12178	Telinavir	143224-34-4	investigational,
DB12179	Secoisolariciresinol	29388-59-8	investigational,
DB12180	Apitolisib	1032754-93-0	investigational,
DB12181	Dalcetrapib	211513-37-0	investigational,
DB12183	Sapitinib	848942-61-0	investigational,
DB12184	Gepirone	83928-76-1	investigational,
DB12185	Exatecan	171335-80-1	investigational,
DB12186	SRT-2104	1093403-33-8	investigational,
DB12187	Abacavir hydroxyacetate	1446418-48-9	investigational,
DB12188	Zicronapine	170381-16-5	investigational,
DB12190	Faropenem	106560-14-9	investigational,
DB12191	Obatoclax	803712-67-6	investigational,
DB12192	Emeramide	351994-94-0	investigational,
DB12193	Ajulemic acid	137945-48-3	investigational,
DB12194	Atamestane	96301-34-7	investigational,
DB12195	VP-14637	235106-62-4	investigational,
DB12196	CP-866087	519052-02-9	investigational,
DB12197	Auriclosene	846056-87-9	investigational,
DB12198	Fosdagrocorat	1044535-58-1	investigational,
DB12199	TRV-120027	1234510-46-3	investigational,
DB12200	Tivantinib	905854-02-6	investigational,
DB12201	PF-03654746	935840-31-6	investigational,
DB12203	Tozadenant	870070-55-6	investigational,
DB12204	Terbogrel	149979-74-8	investigational,
DB12206	N-6022	1208315-24-5	investigational,
